gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
PRICKLE3,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
CLCN5,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
CCNB3,3,135,5,88,0.3479311767473976,1.0,0.45850665408451174,-0.0
IQSEC2,2,136,2,91,1.0,1.0,-0.0,-0.0
WNK3,4,134,6,87,0.3311845082651794,0.30743416592739536,0.47992998629628075,0.5122478699227725
GNL3L,1,137,1,92,1.0,1.0,-0.0,-0.0
APEX2,1,137,1,92,1.0,1.0,-0.0,-0.0
PAGE5,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
RRAGB,1,137,1,92,1.0,1.0,-0.0,-0.0
ZXDB,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
AMER1,8,130,2,91,0.3144267393099426,0.34850142376108484,0.502480528023972,0.4577954433039355
LAS1L,1,137,1,92,1.0,1.0,-0.0,-0.0
VSIG4,4,134,3,90,1.0,1.0,-0.0,-0.0
AR,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
AWAT1,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC7A3,2,136,1,92,1.0,1.0,-0.0,-0.0
IL2RG,0,138,0,93,1.0,1.0,-0.0,-0.0
NHSL2,2,136,5,88,0.18808548702711117,1.0,0.7256447140041473,-0.0
RP11-262D11.2,1,137,1,92,1.0,1.0,-0.0,-0.0
NAP1L2,2,136,2,91,1.0,1.0,-0.0,-0.0
TSIX,11,127,5,88,0.6188268700918258,0.1520926324815797,0.20843083705532517,0.8178918230942184
SLC16A2,2,136,1,92,1.0,1.0,-0.0,-0.0
ATRX,6,132,3,90,0.9318316511759669,0.3729984836134872,0.03066254211959213,0.42829293376673755
CHM,2,136,1,92,1.0,1.0,-0.0,-0.0
MIR548M,0,138,0,93,1.0,1.0,-0.0,-0.0
DIAPH2,3,135,2,91,1.0,0.746885633390364,-0.0,0.1267458942890764
XRCC6P5,8,130,1,92,0.1409674001099769,1.0,0.850881309963726,-0.0
PCDH19,7,131,4,89,1.0,1.0,-0.0,-0.0
TNMD,1,137,1,92,1.0,1.0,-0.0,-0.0
CSTF2,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
NOX1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
GPRASP1,6,132,3,90,0.9318316511759669,1.0,0.03066254211959213,-0.0
H2BFWT,1,137,0,93,1.0,1.0,-0.0,-0.0
SLC25A53,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
MORC4,1,137,1,92,1.0,1.0,-0.0,-0.0
FRMPD3,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
PAK3,4,134,2,91,1.0,0.7236736098317631,-0.0,0.14045726447967397
CAPN6,6,132,2,91,0.5969016724391754,0.7728299926844475,0.22409720427118773,0.11191603177295384
WDR44,2,136,4,89,0.36036336813710723,1.0,0.4432593625999806,-0.0
ZCCHC12,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
LONRF3,3,135,2,91,1.0,1.0,-0.0,-0.0
UBE2A,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ZBTB33,1,137,1,92,1.0,1.0,-0.0,-0.0
TMEM255A,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
LAMP2,1,137,1,92,1.0,1.0,-0.0,-0.0
CUL4B,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
GLUD2,2,136,1,92,1.0,1.0,-0.0,-0.0
GRIA3,3,135,4,89,0.5936041255614561,0.3864762307712327,0.22650308936253855,0.41287721109190795
STAG2,7,131,2,91,0.4360567028840532,0.7892680261342813,0.3604570333266637,0.102775490447784
DCAF12L1,11,127,7,86,1.0,0.2802266685689103,-0.0,0.5524905362123322
SMARCA1,9,129,1,92,0.09587034220498192,1.0,1.0183157224308417,-0.0
GPC4,1,137,3,90,0.36022173633157495,0.24821307898992362,0.44343008473124673,0.6051753381334227
MOSPD1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FHL1,3,135,2,91,1.0,1.0,-0.0,-0.0
HTATSF1,4,134,3,90,1.0,1.0,-0.0,-0.0
GPR101,1,137,5,88,0.07872305431194017,1.0,1.1038980644104426,-0.0
F9,3,135,2,91,1.0,1.0,-0.0,-0.0
MAGEC1,10,128,8,85,0.899136696080145,0.1957987415986464,0.04617427729866012,0.7081901037408489
MAGEA11,7,131,3,90,0.7287859556036008,0.6625205835400574,0.13740000522088158,0.17880062429078053
MAMLD1,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
GABRQ,5,133,5,88,0.7546644269464793,1.0,0.12224612111627552,-0.0
ZNF275,0,138,0,93,1.0,1.0,-0.0,-0.0
BCAP31,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PLXNB3,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
EMD,1,137,0,93,1.0,1.0,-0.0,-0.0
DKC1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
F8,12,126,13,80,0.29299054608454356,0.8981308591870037,0.5331463927843034,0.04666038128102112
RAB39B,2,136,1,92,1.0,1.0,-0.0,-0.0
RBBP4,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
KIAA0319L,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
MROH9,15,123,2,91,0.025609252910699567,0.25979645967794185,1.591603090859694,0.5853667714801204
SPTBN1,12,126,3,90,0.16686185068221032,0.32787693314466115,0.7776429439200352,0.48428913581726957
TNFAIP6,4,134,2,91,1.0,1.0,-0.0,-0.0
ABI3BP,5,133,3,90,1.0,1.0,-0.0,-0.0
ZNF718,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ZFYVE28,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
KDM3B,7,131,3,90,0.7287859556036008,1.0,0.13740000522088158,-0.0
PCDHB2,11,127,9,84,0.830740876658791,1.0,0.08053441952081364,-0.0
DLL1,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
BCAP29,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
CNTNAP2,20,118,13,80,1.0,0.1931129657608096,-0.0,0.7141885663586918
WAC,6,132,1,92,0.30222847418640186,1.0,0.5196646214017641,-0.0
RET,5,133,5,88,0.7546644269464793,1.0,0.12224612111627552,-0.0
NLRP14,14,124,8,85,0.8703389866610324,0.5083315735521454,0.06031156190738429,0.293852914508167
SORL1,9,129,5,88,0.9388837986153156,0.23303798227390538,0.027388155064005656,0.63257328864087
OR10G7,9,129,3,90,0.4209677816626103,1.0,0.3757511411751913,-0.0
GABRA5,13,125,4,89,0.22841215022033096,1.0,0.6412807978285798,-0.0
RPAP1,7,131,2,91,0.4360567028840532,0.7892680261342813,0.3604570333266637,0.102775490447784
FGF7,1,137,1,92,1.0,1.0,-0.0,-0.0
IGDCC4,7,131,3,90,0.7287859556036008,0.6234333413821047,0.13740000522088158,0.20520997525285292
DPEP2,3,135,2,91,1.0,1.0,-0.0,-0.0
NPEPPS,1,137,1,92,1.0,1.0,-0.0,-0.0
SEPT9,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
LRRC8E,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
ZNF431,1,137,0,93,1.0,1.0,-0.0,-0.0
ZNF524,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
CPNE1,2,136,2,91,1.0,0.6170750774519738,-0.0,0.2096619936012596
RGAG1,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
KIAA1210,10,128,5,88,0.7691845613395635,1.0,0.11396944127225242,-0.0
RHOXF1,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
AGRN,4,134,3,90,1.0,0.5637028616507731,-0.0,0.24894976046811187
CHD5,10,128,6,87,1.0,0.2452781168067728,-0.0,0.6103411968975874
ANGPTL7,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FBXO44,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PRAMEF7,2,136,1,92,1.0,1.0,-0.0,-0.0
TAS1R2,13,125,2,91,0.054002573226715866,0.6659378798999436,1.2675855455189282,0.17656628085212037
CDA,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
HP1BP3,5,133,4,89,1.0,0.37109336952269756,-0.0,0.43051680529937103
EIF4G3,5,133,3,90,1.0,1.0,-0.0,-0.0
PAQR7,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CEP85,2,136,1,92,1.0,1.0,-0.0,-0.0
IQCC,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
EPHA10,4,134,4,89,0.8376704162563656,0.1813582759043133,0.07692682212891169,0.7414626215141046
MFSD2A,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
GUCA2A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
RNF220,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
MAST2,3,135,4,89,0.5936041255614561,0.5637028616507731,0.22650308936253855,0.24894976046811187
FAAH,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
ZFYVE9,8,130,2,91,0.3144267393099426,1.0,0.502480528023972,-0.0
SLC1A7,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
GLIS1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
RPE65,5,133,6,87,0.499686903554697,0.3613104285261787,0.30130203296378194,0.4421195031814602
LRRIQ3,9,129,2,91,0.224378127566184,0.05934643879191985,0.6490194804830919,1.2266053366827863
ERICH3,23,115,16,77,1.0,0.6111286812957243,-0.0,0.21386733363221272
RABGGTB,2,136,1,92,1.0,1.0,-0.0,-0.0
FUBP1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
MCOLN3,6,132,1,92,0.30222847418640186,1.0,0.5196646214017641,-0.0
GBP1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
ZNF326,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
HFM1,9,129,4,89,0.6692598034063952,0.18242243945173575,0.17440525849124497,0.7389217409491402
BRDT,3,135,2,91,1.0,1.0,-0.0,-0.0
MTF2,2,136,1,92,1.0,0.4795001221869535,-0.0,0.31921127782572034
CELSR2,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
DENND2D,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
WDR77,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
WDR3,4,134,2,91,1.0,1.0,-0.0,-0.0
PPIAL4D,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
CD160,1,137,1,92,1.0,1.0,-0.0,-0.0
PPIAL4G,0,138,4,89,0.051965633435773644,1.0,1.2842837745071456,-0.0
SF3B4,1,137,1,92,1.0,1.0,-0.0,-0.0
MTMR11,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
CTSK,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
THEM5,2,136,2,91,1.0,1.0,-0.0,-0.0
CRNN,5,133,3,90,1.0,1.0,-0.0,-0.0
LCE2C,0,138,5,88,0.021856599706490402,1.0,1.6604174015615933,-0.0
LCE2B,2,136,2,91,1.0,1.0,-0.0,-0.0
CLK2,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
INSRR,10,128,8,85,0.899136696080145,0.9350522533653003,0.04617427729866012,0.02916411884500658
ARHGEF11,8,130,3,90,0.5585579333781574,1.0,0.2529317753834534,-0.0
OR6K2,5,133,8,85,0.1870706924805858,0.5270892568655381,0.7279942461233693,0.27811583548597757
CD84,4,134,3,90,1.0,0.3864762307712327,-0.0,0.41287721109190795
ADAMTS4,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
ALDH9A1,2,136,1,92,1.0,1.0,-0.0,-0.0
BLZF1,3,135,2,91,1.0,1.0,-0.0,-0.0
SCYL3,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
FMO4,4,134,3,90,1.0,1.0,-0.0,-0.0
RABGAP1L,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
RFWD2,5,133,4,89,1.0,1.0,-0.0,-0.0
ASTN1,20,118,19,74,0.3161843998076551,0.2835748679243194,0.5000595614897893,0.5473322615194226
SOAT1,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
CACNA1E,21,117,15,78,0.9980835948936948,0.6732426002703882,0.0008330826799206008,0.1718284112984035
COLGALT2,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
KIF21B,10,128,9,84,0.6778656955262657,0.3990751965482372,0.16885634369878247,0.3989452637894628
FMOD,1,137,1,92,1.0,1.0,-0.0,-0.0
SOX13,2,136,1,92,1.0,1.0,-0.0,-0.0
RBBP5,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
CD55,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
CD34,5,133,2,91,0.803343069428577,0.7518296340458492,0.09509894869232484,0.1238805601745527
HSD11B1,1,137,1,92,1.0,1.0,-0.0,-0.0
ANGEL2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
PTPN14,8,130,6,87,1.0,1.0,-0.0,-0.0
ESRRG,4,134,7,86,0.19190438963591436,0.5707503880581739,0.7169150910651981,0.24355378455701526
DNAH14,1,137,1,92,1.0,1.0,-0.0,-0.0
MAP10,1,137,1,92,1.0,1.0,-0.0,-0.0
SLC35F3,3,135,2,91,1.0,1.0,-0.0,-0.0
SDCCAG8,3,135,3,90,0.9432369235568201,0.5049850750938458,0.02537920687065199,0.29672145732721994
ADSS,2,136,1,92,1.0,1.0,-0.0,-0.0
OR2G2,7,131,6,87,0.8768301892489665,0.05275055783654701,0.05708450585043349,1.277772943346797
OR2T3,9,129,7,86,0.9753651136628259,1.0,0.010832782079167196,-0.0
TPO,7,131,10,83,0.17237601316564097,0.47328946538009,0.7635231681782171,0.32487316208221256
POMC,1,137,1,92,1.0,1.0,-0.0,-0.0
ASXL2,5,133,3,90,1.0,1.0,-0.0,-0.0
ADGRF3,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
CENPA,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CAD,8,130,2,91,0.3144267393099426,0.8025873486341526,0.502480528023972,0.09550769043033945
ZNF513,2,136,1,92,1.0,1.0,-0.0,-0.0
C2orf16,8,130,3,90,0.5585579333781574,0.4468208767086975,0.2529317753834534,0.3498665436415335
SLC30A6,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
PRKD3,2,136,1,92,1.0,1.0,-0.0,-0.0
AC016995.3,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
MAP4K3,2,136,2,91,1.0,1.0,-0.0,-0.0
SIX3,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
PCYOX1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
C2orf78,6,132,5,88,0.9641082405680219,1.0,0.015874205057233498,-0.0
M1AP,2,136,1,92,1.0,1.0,-0.0,-0.0
GCFC2,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
TRABD2A,2,136,1,92,1.0,1.0,-0.0,-0.0
ANKRD36BP2,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
IGKC,6,132,6,87,0.6859667749961202,1.0,0.16369691896567914,-0.0
IGKV1D-43,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
GGT8P,3,135,2,91,1.0,1.0,-0.0,-0.0
NPAS2,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
SULT1C3,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
RANBP2,8,130,4,89,0.8413206867663918,0.2159249389401403,0.07503843232765768,0.6656971945412119
NPHP1,2,136,2,91,1.0,1.0,-0.0,-0.0
RGPD8,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
SLC35F5,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
CCDC93,3,135,2,91,1.0,1.0,-0.0,-0.0
PTPN4,6,132,3,90,0.9318316511759669,1.0,0.03066254211959213,-0.0
GLI2,12,126,3,90,0.16686185068221032,0.06675301516963451,0.7776429439200352,1.1755291128553715
MYO7B,13,125,9,84,1.0,0.19592206013714308,-0.0,0.7079166612158799
SAP130,1,137,1,92,1.0,1.0,-0.0,-0.0
ARHGEF4,2,136,1,92,1.0,1.0,-0.0,-0.0
AC073869.20,9,129,5,88,0.9388837986153156,1.0,0.027388155064005656,-0.0
NCKAP5,16,122,10,83,1.0,0.2959486545155541,-0.0,0.5287836301398338
RAB3GAP1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
LYPD6B,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
KCNH7,8,130,5,88,1.0,0.5270892568655381,-0.0,0.27811583548597757
TTC21B,6,132,4,89,1.0,1.0,-0.0,-0.0
SCN1A,10,128,6,87,1.0,0.776814004155482,-0.0,0.10968295370686454
PPIG,8,130,6,87,1.0,0.312321421676216,-0.0,0.5053982271155717
MYO3B,4,134,6,87,0.3311845082651794,0.5402913746074198,0.47992998629628075,0.2673719656281234
RAPGEF4,3,135,2,91,1.0,1.0,-0.0,-0.0
PLEKHA3,2,136,1,92,1.0,1.0,-0.0,-0.0
ANKAR,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
CCDC150,4,134,3,90,1.0,1.0,-0.0,-0.0
PGAP1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PLCL1,9,129,7,86,0.9753651136628259,0.31349994558358807,0.010832782079167196,0.5037625302168357
FZD5,1,137,1,92,1.0,1.0,-0.0,-0.0
UNC80,4,134,3,90,1.0,0.5637028616507731,-0.0,0.24894976046811187
PLCD4,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
DOCK10,10,128,5,88,0.7691845613395635,1.0,0.11396944127225242,-0.0
COL4A4,3,135,7,86,0.10289736490914829,1.0,0.987595746909769,-0.0
SPHKAP,15,123,12,81,0.7925341245747428,0.5015938805109617,0.1009820290528675,0.29964777057553216
UGT1A4,2,136,2,91,1.0,1.0,-0.0,-0.0
MSL3P1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
AGAP1,5,133,1,92,0.4399552714975573,1.0,0.3565914742620167,-0.0
COL6A3,22,116,8,85,0.1533098721405047,0.5652532440445519,0.8144298785565693,0.2477569365162513
ANKMY1,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
ATG4B,1,137,1,92,1.0,1.0,-0.0,-0.0
D2HGDH,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
IL5RA,3,135,2,91,1.0,1.0,-0.0,-0.0
SETMAR,1,137,1,92,1.0,1.0,-0.0,-0.0
ITPR1,6,132,5,88,0.9641082405680219,0.4652088184521418,0.015874205057233498,0.33235206142251184
